,2013,2014,2015,2016,2017,2018,2019,2021,2022
cash_and_equiv,179744000.0,343659000.0,0.0,131090000.0,119000000.0,104000000.0,90000000.0,828000000.0,211000000.0
net_income,0.0,-72914000.0,5387000.0,76864000.0,256000000.0,100000000.0,92000000.0,-226000000.0,265000000.0
eps_diluted,0.0,-0.43,0.03,0.34,1.15,0.46,0.42,-1.15,1.01
depreication,0.0,411549000.0,0.0,266000000.0,283000000.0,300000000.0,311000000.0,343000000.0,327000000.0
revenue,0.0,0.0,0.0,22919000000.0,5996000000.0,6041000000.0,6934000000.0,22885000000.0,34057000000.0
long_term_debt,0.0,0.0,0.0,5769285000.0,5803000000.0,2076000000.0,2362000000.0,1982000000.0,2796000000.0
long_term_assets,0.0,0.0,0.0,6155279000.0,6218000000.0,6207000000.0,8026000000.0,8958000000.0,8953000000.0
