,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,811492000.0,712977000.0,712155000.0,783857000.0,3235900000.0,1416800000.0,1413300000.0,1447700000.0,162500000.0,2527900000.0,3911400000.0
eps_diluted,-0.57,3.58,0.3,0.42,1.13,-2.14,0.43,-0.13,-6.21,-1.33,-0.93
cash_and_equiv,133071000.0,546454000.0,218200000.0,211200000.0,207100000.0,310000000.0,313300000.0,265000000.0,308300000.0,1592500000.0,631500000.0
depreication,71633000.0,50102000.0,55467000.0,233000000.0,268200000.0,538600000.0,537800000.0,450000000.0,498300000.0,425000000.0,396000000.0
long_term_debt,0.0,2727668000.0,2428800000.0,2648334000.0,5023598000.0,5721600000.0,6195800000.0,6844000000.0,6990100000.0,6957000000.0,6639300000.0
long_term_assets,0.0,4203201000.0,4361931000.0,4673950000.0,7958200000.0,8933500000.0,8714500000.0,13002700000.0,9789400000.0,8951200000.0,8233500000.0
net_income,0.0,0.0,0.0,103900000.0,29000000.0,-276400000.0,170600000.0,-13500000.0,-945800000.0,-1269100000.0,-973600000.0
