,2016,2017,2018,2019,2020,2021,2022
net_income,-90189.0,-25938000.0,-9803000.0,-12871000.0,-22199000.0,-53522000.0,-50894000.0
cash_and_equiv,12629000.0,308000.0,844000.0,276000.0,3940000.0,23137000.0,1955000.0
long_term_debt,50250.0,15204000.0,19974000.0,20938000.0,36534000.0,35513000.0,25577000.0
long_term_assets,70442615.0,27102000.0,32159000.0,26737000.0,26928000.0,38009000.0,37972000.0
revenue,0.0,26722000.0,30883000.0,19150000.0,10001000.0,10643000.0,21794000.0
eps_diluted,0.0,0.0,0.0,0.0,-0.5,-0.71,-0.51
