,2019,2020,2021,2022
revenue,129130000.0,106592000.0,155079000.0,244954000.0
net_income,-37134000.0,-13640000.0,-18829000.0,1930000.0
depreication,6386000.0,7651000.0,10172000.0,15315000.0
long_term_debt,0.0,230921000.0,199093000.0,210498000.0
long_term_assets,0.0,290133000.0,364318000.0,396957000.0
eps_diluted,0.0,0.0,-2.85,-0.87
