,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,447731000.0,451272000.0,1137007000.0,926321000.0,396887000.0,409684000.0,390602000.0,400355000.0,273090000.0,534320000.0,730083000.0,509327000.0,300103000.0,373615000.0,222194000.0,176915000.0
net_income,0.0,-613739000.0,123512000.0,157889000.0,174088000.0,174704000.0,134831000.0,116177000.0,158492000.0,164518000.0,53653000.0,230653000.0,112013000.0,236071000.0,1108197000.0,1426884000.0
eps_diluted,0.0,-5.08,1.03,1.34,1.53,1.62,1.32,1.18,1.69,1.81,0.6,2.63,1.36,3.08,15.1,21.8
depreication,0.0,69286000.0,67027000.0,77352000.0,103482000.0,115350000.0,131141000.0,156048000.0,155754000.0,159195000.0,153599000.0,186384000.0,189790000.0,189058000.0,195120000.0,187382000.0
long_term_assets,0.0,0.0,1922738000.0,2514704000.0,2804488000.0,3070386000.0,3475113000.0,3402694000.0,3835459000.0,3889645000.0,4045050000.0,4176145000.0,3874637000.0,3901012000.0,3642217000.0,3422842000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23487872000.0,7539449000.0,7918182000.0,7338190000.0,8454192000.0,34477018000.0,37124422000.0
