,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,20527000.0,43737000.0,11950000.0,29033000.0,22248000.0,42280000.0,62747000.0,106270000.0,138707000.0,93562000.0,139372000.0,114248000.0,74315000.0,52081000.0
revenue,0.0,198791000.0,259671000.0,296564000.0,356554000.0,447402000.0,0.0,538543000.0,588147000.0,575871000.0,545974000.0,486412000.0,643892000.0,690806000.0
net_income,0.0,28658000.0,29052000.0,39632000.0,63344000.0,78439000.0,77766000.0,74596000.0,26202000.0,24405000.0,12862000.0,7218000.0,18966000.0,-57054000.0
eps_diluted,0.0,1.04,1.06,1.21,1.8,2.22,2.19,2.08,0.73,0.0,0.0,0.21,0.51,-1.66
depreication,0.0,10034000.0,14615000.0,14368000.0,14994000.0,17176000.0,22334000.0,28254000.0,29926000.0,28591000.0,28587000.0,29460000.0,35407000.0,36344000.0
long_term_debt,0.0,0.0,99661000.0,71375000.0,79570000.0,89179000.0,80860000.0,93337000.0,127457000.0,111281000.0,126366000.0,168197000.0,183294000.0,164984000.0
long_term_assets,0.0,0.0,136010000.0,137462000.0,152284000.0,225515000.0,280041000.0,274400000.0,275020000.0,266818000.0,329460000.0,435185000.0,459127000.0,345123000.0
