,2018,2019,2020,2021,2022
revenue,20165000.0,12088000.0,8751000.0,29390000.0,35380000.0
net_income,-41789000.0,-14596000.0,-34204000.0,-187091000.0,-248705000.0
cash_and_equiv,69586000.0,16659000.0,104268000.0,108497000.0,161412000.0
depreication,1600000.0,2300000.0,2600000.0,3100000.0,4000000.0
long_term_assets,0.0,86548000.0,113279000.0,148215000.0,151745000.0
eps_diluted,0.0,0.0,-2.01,-2.57,-3.08
