,2018,2019,2020,2021,2022
revenue,1096300000.0,1131500000.0,1421100000.0,1646600000.0,1697400000.0
net_income,278800000.0,-3567000.0,192600000.0,400500000.0,622300000.0
eps_diluted,1.31,1.67,0.5,1.26,1.96
depreication,245800000.0,254300000.0,353900000.0,366700000.0,379100000.0
cash_and_equiv,0.0,195000000.0,304300000.0,288600000.0,280000000.0
long_term_debt,0.0,3830100000.0,4420700000.0,5458300000.0,4730300000.0
long_term_assets,0.0,7636300000.0,8704800000.0,10021900000.0,10709200000.0
