,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,279000.0,318000.0,451000.0,556000.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,26807000.0,16707000.0,47976000.0,17902000.0,35341000.0,57140000.0,49873000.0,69237000.0
eps_diluted,0.0,0.31,0.19,0.46,0.17,0.34,0.54,0.46,0.64
depreication,0.0,18531000.0,27459000.0,36255000.0,50500000.0,69900000.0,90100000.0,113400000.0,149600000.0
revenue,0.0,0.0,1050759000.0,389501000.0,436739000.0,527002000.0,723652000.0,914335000.0,1048069000.0
long_term_debt,0.0,0.0,634457000.0,548362000.0,549619000.0,695147000.0,907640000.0,1229880000.0,1412309000.0
long_term_assets,0.0,0.0,494951000.0,564780000.0,674633000.0,1622823000.0,1839969000.0,2457350000.0,2893757000.0
