,2019,2020,2021,2022
revenue,4450785.0,7297146,9710334.0,16755884.0
net_income,-3495481.0,-3681389,-21098465.0,6466162.0
long_term_debt,13949284.0,15733352,52980497.0,21262678.0
long_term_assets,16346077.0,16608651,19694062.0,35162350.0
depreication,727979.0,1325337,1607313.0,2801824.0
cash_and_equiv,0.0,530000,0.0,0.0
