,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,100462000.0,58395000.0,38972000.0,201075000.0,134947000.0,106174000.0,334635000,302028000.0,224764000.0,222752000.0,237417000.0,56891000.0
revenue,0.0,112127000.0,167892000.0,221761000.0,237309000.0,275190000.0,93093000,107056000.0,118532000.0,142529000.0,521494000.0,288766000.0
net_income,0.0,-59234000.0,-11249000.0,-23444000.0,-26730000.0,-19479000.0,4182000,-4496000.0,-9560000.0,-25305000.0,-45568000.0,-76511000.0
depreication,0.0,6556000.0,6859000.0,14737000.0,16500000.0,22770000.0,17840000,25041000.0,31437000.0,36352000.0,29464000.0,17929000.0
long_term_assets,0.0,0.0,49059000.0,75502000.0,92588000.0,109172000.0,144612000,217435000.0,219844000.0,207844000.0,201535000.0,188428000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,40,-0.05,-0.11,-0.72,-0.49,-0.8
