,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,43750.0,175000.0,131250.0,0.0,6410620.0,7333847.0,6380025.0,1120224.0,30660984.0,48929124.0
net_income,-26674.0,-178047.0,-211323.0,-269844.0,-668176.0,-1541873.0,-2760976.0,-9658769.0,-3588934.0,0.0
long_term_assets,6.0,6.0,6.0,6.0,6149724.0,4535163.0,13568699.0,13365410.0,35869773.0,34258998.0
cash_and_equiv,0.0,0.0,415.0,0.0,501422.0,333880.0,174290.0,1797179.0,1383533.0,1079355.0
depreication,0.0,0.0,0.0,0.0,1125667.0,1441898.0,1352874.0,176612.0,908982.0,2037112.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,-2.08,-8.36
