,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,71635000.0,109833000.0,100863000.0,105579000.0,74539000.0,61829000.0,48556000.0,115287000.0,82202000.0,81090000.0,87552000.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,121880000.0,22356000.0,22399000.0,28416000.0,27368000.0,23383000.0,43784000.0,25820000.0,46548000.0,18260000.0,49120000.0,53373000.0,57239000.0,208649000.0,171698000.0
eps_diluted,0.0,1.75,0.32,0.32,0.4,0.39,0.34,0.66,0.4,0.73,0.29,0.77,0.83,0.89,3.18,2.71
depreication,0.0,35450000.0,63948000.0,75616000.0,75393000.0,68617000.0,74233000.0,77353000.0,75235000.0,69036000.0,80917000.0,116131000.0,142004000.0,131158000.0,129524000.0,120628000.0
long_term_debt,0.0,0.0,262078000.0,706238000.0,706103000.0,671743000.0,965930000.0,1050016000.0,1188208000.0,1057766000.0,1007520000.0,1703552000.0,1572335000.0,1230815000.0,1101107000.0,1249729000.0
long_term_assets,0.0,0.0,1000178000.0,944091000.0,963641000.0,956487000.0,1261405000.0,1349959000.0,1594985000.0,1697938000.0,1735920000.0,2758013000.0,2685298000.0,2692471000.0,2626281000.0,2494477000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442894000.0,470148000.0,652811000.0,720355000.0,531264000.0,2245832000.0,2382790000.0
