,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-206.0,-26979.0,-822297.0,-2517637.0,-9833244.0,-21739000.0,-29248000.0,-36140000.0,-44156000.0,-59027000.0
cash_and_equiv,9100.0,9521.0,4329496.0,4155444.0,9632000.0,14817000.0,30054000.0,44308000.0,88322000.0,80485000.0
long_term_assets,0.0,0.0,123433.0,288933.0,8071056.0,13428000.0,16228000.0,25230000.0,31798000.0,69607000.0
revenue,0.0,0.0,0.0,0.0,486496.0,1208000.0,1443000.0,1790000.0,6618000.0,15350000.0
depreication,0.0,0.0,0.0,0.0,0.0,1263000.0,2497000.0,3080000.0,4655000.0,7853000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.02,-1.09
