,2018,2019,2020,2021,2022
cash_and_equiv,19359000.0,8618000.0,24774000.0,387498000.0,146934000.0
revenue,0.0,40045000.0,33658000.0,46313000.0,60599000.0
net_income,0.0,-49266000.0,0.0,-9862000.0,9865000.0
depreication,0.0,22459000.0,10160000.0,9865000.0,10040000.0
long_term_debt,0.0,0.0,548481000.0,396404000.0,407016000.0
long_term_assets,0.0,0.0,1683145000.0,1673387000.0,1708879000.0
eps_diluted,0.0,0.0,0.0,-0.11,0.06
