,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,821000.0,141000.0,11826000.0,2101000.0,4920000.0,1936000.0,3643000.0,9326000.0,4775000.0
net_income,0.0,-18173000.0,-10795000.0,-12286000.0,-11908000.0,-10018000.0,-8373000.0,-8268000.0,-9695000.0
long_term_debt,0.0,2689000.0,1980000.0,1937000.0,1424000.0,1718000.0,1467000.0,1107000.0,1324000.0
long_term_assets,0.0,751000.0,631000.0,1454000.0,1083000.0,1437000.0,1203000.0,867000.0,663000.0
depreication,0.0,182000.0,196000.0,391000.0,447000.0,413000.0,288000.0,303000.0,183000.0
revenue,0.0,0.0,0.0,52000.0,297000.0,143000.0,282000.0,600000.0,1019000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.77,-15.5
