,2017,2018,2019,2020,2021,2022
revenue,32581000.0,31514000.0,98479000.0,101937000.0,464700000.0,418933000.0
net_income,-30384000.0,-7452000.0,-452000.0,-25077000.0,-182105000.0,-366137000.0
depreication,3181000.0,4921000.0,8106000.0,13299000.0,21663000.0,32582000.0
eps_diluted,0.0,-1.1,-0.01,-0.4,-2.88,-5.75
cash_and_equiv,0.0,54271000.0,275988000.0,159127000.0,733294000.0,309922000.0
long_term_debt,0.0,55555000.0,78266000.0,113967000.0,1223863000.0,1209449000.0
long_term_assets,0.0,30923000.0,48329000.0,135780000.0,327351000.0,455765000.0
