,2020,2021,2022
revenue,27640000.0,48956000.0,71331000.0
net_income,-34693000.0,-62960000.0,-86242000.0
cash_and_equiv,61511000.0,260687000.0,185000000.0
long_term_debt,41269000.0,48504000.0,52817000.0
long_term_assets,2173000.0,3151000.0,3396000.0
eps_diluted,0.0,-2.36,-1.8
