,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-2627902.0,-247432.0,-253348.0,-227823.0,-236585.0,-174924.0,-381915.0,-830067.0,-1017131.0,-6654602.0,-16835433.0,-18614962.0,7084130.0
cash_and_equiv,68689.0,4978.0,20766.0,2926.0,82.0,18105.0,68743.0,77780.0,84631.0,0.0,157695.0,3611871.0,11944442.0
long_term_debt,149065.0,111487.0,10135.0,92152.0,228.0,8175.0,22518.0,202220.0,1916806.0,9953184.0,6072710.0,12054487.0,17620660.0
long_term_assets,255215.0,313657.0,301161.0,223465.0,0.0,181475.0,300000.0,300000.0,1629770.0,9307743.0,9027068.0,36971631.0,48810102.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465455.0,5859089.0,7727834.0,27091945.0,52886874.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3143130.0,2502275.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.27,0.3
