,2014,2015,2020,2021,2022
net_income,-4575.0,-76094.0,-192888.0,-602452.0,-481352.0
cash_and_equiv,32725.0,924.0,0.0,0.0,0.0
revenue,0.0,0.0,57460.0,3450.0,0.0
long_term_assets,0.0,0.0,30300.0,30300.0,30300.0
depreication,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,-0.08,-0.04
