,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,526644000.0,529689000.0,526597000.0,405696000.0,272348000.0,517250000.0,986605000.0,1149113000.0,1454531000.0,1213437000.0,1507196000.0,1018883000.0
revenue,0.0,2815736000.0,2616907000.0,2877188000.0,3268718000.0,4010274000.0,768640000.0,2947078000.0,764800000.0,760221000.0,2993206000.0,2318875000.0
net_income,0.0,-740337000.0,-775910000.0,-53483000.0,-118463000.0,-3337856000.0,-368417000.0,-291908000.0,-218643000.0,119343000.0,-613245000.0,-2923105000.0
eps_diluted,0.0,-6.4,-6.03,-0.34,-0.53,-14.98,-1.65,-1.3,-0.96,0.51,-2.63,-12.45
depreication,0.0,285524000.0,255663000.0,331651000.0,632756000.0,983309000.0,983765000.0,723707000.0,612862000.0,518807000.0,457098000.0,391629000.0
long_term_debt,0.0,0.0,5491017000.0,7512084000.0,12054674000.0,10907248000.0,10497146000.0,10208515000.0,9854338000.0,9568552000.0,9879284000.0,8524344000.0
long_term_assets,0.0,0.0,1933232000.0,5712115000.0,15897799000.0,11685650000.0,9364503000.0,7789243000.0,6803309000.0,6851379000.0,6052829000.0,3681169000.0
