,2016,2017,2018,2019,2020,2021,2022
net_income,-160000.0,119000.0,2806000.0,-655840.0,2113829.0,-7962800.0,-17923880.0
cash_and_equiv,26000.0,1752000.0,17069100.0,13618835.0,22202706.0,23203230.0,3796267.0
long_term_assets,0.0,300403000.0,304035000.0,11774271.0,13075619.0,16546456.0,14501604.0
revenue,0.0,0.0,0.0,287820277.0,400832371.0,448668928.0,340596365.0
depreication,0.0,0.0,0.0,5847413.0,6859237.0,7465095.0,8283981.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.24,-0.53
