,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,551500000.0,481200000.0,563100000.0,453000000.0,672000000.0,974000000.0,797400000.0,499700000.0,456300000.0,668300000.0,1304600000.0,584100000.0,1620400000.0,2579000000.0,1863800000.0,1529300000.0
net_income,0.0,406000000.0,479500000.0,567600000.0,681000000.0,750000000.0,776000000.0,702200000.0,396400000.0,-99300000.0,162800000.0,430900000.0,384300000.0,-121100000.0,600100000.0,522700000.0
eps_diluted,0.0,4.01,4.73,5.75,7.13,8.0,8.43,7.88,4.62,-1.2,1.97,5.27,4.98,-1.65,8.07,7.58
depreication,0.0,184400000.0,181200000.0,194100000.0,225000000.0,233000000.0,258000000.0,294400000.0,309400000.0,307500000.0,295200000.0,281300000.0,269500000.0,247600000.0,229700000.0,220500000.0
long_term_debt,0.0,0.0,1029400000.0,1123900000.0,1220600000.0,1387600000.0,1270000000.0,1484000000.0,1795300000.0,1748100000.0,1875200000.0,1889200000.0,2488400000.0,3217700000.0,3392200000.0,2632000000.0
long_term_assets,0.0,0.0,2373100000.0,2503100000.0,2516500000.0,2455000000.0,2759000000.0,2782000000.0,3160400000.0,2697500000.0,2594900000.0,2348000000.0,3904700000.0,3679500000.0,3507400000.0,3465400000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6652800000.0,6182300000.0,6313000000.0,6159800000.0,4400800000.0,6218500000.0,6443600000.0
