,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,79287000.0,59115000.0,55338000.0,18507000.0,16642000.0,14371000.0,15501000.0,99931000.0,61364000.0,27780000.0,21955000.0,26387000.0,94255000.0,74358000.0,56354000.0
net_income,0.0,3686000.0,-3608000.0,-10021000.0,-2184000.0,6727000.0,-4905000.0,312000.0,3123000.0,13531000.0,2421000.0,-609000.0,26387000.0,14269000.0,24049000.0
eps_diluted,0.0,0.07,-0.07,-0.5,-0.04,0.13,-0.36,0.01,0.06,0.24,0.04,-0.01,0.47,0.24,0.42
depreication,0.0,1183000.0,5204000.0,4791000.0,3802000.0,3797000.0,4028000.0,3838000.0,3680000.0,3666000.0,3869000.0,4395000.0,3891000.0,4502000.0,4764000.0
long_term_debt,0.0,0.0,10432000.0,9879000.0,12856000.0,10682000.0,11522000.0,16072000.0,17196000.0,30387000.0,27132000.0,27830000.0,15729000.0,19785000.0,18302000.0
long_term_assets,0.0,0.0,45719000.0,52383000.0,43695000.0,50062000.0,32700000.0,28268000.0,26694000.0,38422000.0,60193000.0,75807000.0,61123000.0,61927000.0,59172000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57784000.0,69129000.0,74515000.0,86942000.0,118986000.0,103904000.0,125591000.0
