,2020,2021,2022
revenue,561323000.0,680766000.0,1198603000.0
depreication,3018000.0,5112000.0,7108000.0
cash_and_equiv,0.0,36829000.0,357296000.0
long_term_assets,0.0,56160000.0,144121000.0
net_income,0.0,0.0,-104485000.0
eps_diluted,0.0,0.0,-1.5
