,2019,2020,2021,2022
revenue,945894000.0,553739000.0,1482575000.0,2353374000.0
net_income,-204400000.0,-693351000.0,234441000.0,914302000.0
eps_diluted,-0.88,-3.12,0.9,3.77
cash_and_equiv,0.0,89945000.0,61348000.0,38000000.0
long_term_debt,0.0,692303000.0,1323197000.0,762683000.0
long_term_assets,0.0,970478000.0,1684124000.0,1530297000.0
