,2019,2020,2021,2022
revenue,408380000.0,470636000.0,575080000.0,146626000.0
net_income,7443000.0,9896000.0,-108664000.0,1744000.0
eps_diluted,0.04,0.06,-0.67,0.01
cash_and_equiv,49180000.0,114470000.0,239297000.0,189082000.0
depreication,12100000.0,17300000.0,15700000.0,18200000.0
long_term_debt,0.0,712295000.0,228969000.0,249202000.0
long_term_assets,0.0,118503000.0,164494000.0,163715000.0
