,2017,2018,2019,2020,2021,2022
revenue,52112000.0,75503000.0,107073000.0,189510000.0,297662000.0,337366000.0
net_income,-19324000.0,-36061000.0,-33539000.0,-14810000.0,-65012000.0,-71487000.0
depreication,1090000.0,2250000.0,3571000.0,4338000.0,6876000.0,10185000.0
long_term_debt,0.0,56568000.0,84977000.0,148576000.0,189044000.0,197098000.0
long_term_assets,0.0,14236000.0,49244000.0,270052000.0,463352000.0,298581000.0
cash_and_equiv,0.0,0.0,24171000.0,268030000.0,71151000.0,86752000.0
eps_diluted,0.0,0.0,0.0,-0.46,-1.81,-1.94
