,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,781000000.0,755000000.0,594000000.0,566000000.0,609000000.0,1062000000.0,570000000.0,403000000.0,538000000.0,3218000000.0,1427000000.0,1209000000.0
revenue,0.0,9276000000.0,2643000000.0,2828000000.0,2856000000.0,6576000000.0,2068000000.0,2288000000.0,2369000000.0,890000000.0,5788000000.0,8773000000.0
net_income,0.0,352000000.0,26000000.0,158000000.0,814000000.0,-387000000.0,729000000.0,224000000.0,175000000.0,-224000000.0,410000000.0,1255000000.0
eps_diluted,0.0,0.38,0.45,2.05,2.47,-1.18,2.27,0.75,0.61,-0.8,1.46,4.53
depreication,0.0,550000000.0,603000000.0,628000000.0,385000000.0,353000000.0,336000000.0,325000000.0,346000000.0,331000000.0,188000000.0,162000000.0
long_term_assets,0.0,0.0,24179000000.0,23626000000.0,23037000000.0,22654000000.0,12221000000.0,12012000000.0,12864000000.0,12553000000.0,12570000000.0,12642000000.0
