,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,22364235.0,15752528.0,17842555.0,16257694.0,18651468.0,19288340.0,10873891.0,6013382.0,3391528.0,1011472.0,3059677.0,1475166.0,1920656.0,3181209.0,2011062.0
net_income,0.0,-3092705.0,-35375621.0,-6114804.0,-2346276.0,576864.0,-2827016.0,-2295014.0,-10998794.0,1052401.0,-906714.0,-1751954.0,1082726.0,-42253.0,-1798955.0
eps_diluted,0.0,-0.07,-0.78,-0.13,-0.05,0.01,-0.06,-0.06,-0.3,0.0,-4.79,-0.56,-0.09,-0.23,-0.47
depreication,0.0,5889353.0,5644682.0,4107761.0,3314360.0,2660826.0,2503762.0,1988924.0,1325706.0,1029481.0,643639.0,399798.0,224518.0,199246.0,120207.0
long_term_assets,0.0,0.0,13526639.0,12720447.0,11738879.0,11042260.0,9383548.0,8338661.0,7633979.0,6791233.0,6745673.0,7862529.0,6541493.0,5339630.0,4800822.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17837906.0,16543571.0,14768693.0,13934895.0,10052248.0
