,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,116000.0,350000.0,59104000.0,175908000.0,8083000.0,23872000.0,16821000.0,75801000.0,34915000.0,181101000.0,104641000.0
revenue,0.0,600000.0,98000.0,15000.0,14000.0,12000.0,7000.0,9000.0,21000.0,934000.0,240000.0
net_income,0.0,-2047000.0,-2755000.0,-26822000.0,-24238000.0,-24487000.0,-17340000.0,-15641000.0,-32132000.0,-346790000.0,-416567000.0
depreication,0.0,4000.0,36000.0,1472000.0,3607000.0,5566000.0,9555000.0,14042000.0,12739000.0,14238000.0,18260000.0
long_term_assets,0.0,0.0,0.0,69309000.0,112351000.0,117982000.0,93178000.0,87366000.0,109668000.0,134563000.0,221779000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43,-0.59,-0.89,-1.04
