,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,1661000.0,4180000.0,5618000.0,2776000.0,10596000.0,8589000.0,6391000.0
revenue,0.0,90000.0,724000.0,523000.0,625000.0,900000.0,275000.0
net_income,0.0,-18722000.0,-29518000.0,-31863000.0,-28851000.0,-22380000.0,0.0
long_term_assets,0.0,601000.0,604000.0,594000.0,416000.0,438000.0,499000.0
depreication,0.0,206000.0,223000.0,249000.0,0.0,0.0,0.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.78,-0.47
