,2019,2020,2021,2022
revenue,68442000.0,102464000.0,167261000.0,238067000.0
net_income,-33534000.0,-24567000.0,-74983000.0,-93377000.0
depreication,720000.0,1690000.0,3093000.0,4662000.0
eps_diluted,0.0,-0.98,-1.46,-0.84
cash_and_equiv,0.0,117783000.0,307445000.0,218494000.0
long_term_assets,0.0,26403000.0,45271000.0,129321000.0
