,2020,2021,2022
revenue,4780000.0,4782000.0,5747000.0
net_income,-14353000.0,-100960000.0,-104904000.0
eps_diluted,-3.19,-2.08,-1.15
cash_and_equiv,69867000.0,252569000.0,59955000.0
long_term_assets,15335000.0,153116000.0,134145000.0
depreication,1131000.0,6654000.0,13037000.0
