,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,8115000.0,3505000.0,3615000.0,2697000.0,8268000.0,4390000.0,2978000.0
revenue,0.0,789000.0,3820000.0,2032000.0,763000.0,853000.0,810000.0
net_income,0.0,-4842000.0,-6571000.0,-12625000.0,-14443000.0,-12615000.0,-10173000.0
long_term_assets,0.0,0.0,49000.0,1030000.0,123000.0,185000.0,126000.0
depreication,0.0,0.0,14000.0,14000.0,12000.0,14000.0,14000.0
eps_diluted,0.0,0.0,0.0,0.0,-0.04,-0.03,-0.01
