,2007,2008,2010,2011,2012,2013,2014,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,285214000.0,202331000.0,615879000.0,605420000.0,457487000.0,762511000.0,956175000.0,954528000.0,435097000.0,309407000.0,422955000.0,0.0,232765000.0,123735000.0,377026000.0
net_income,0.0,-124445000.0,32521000.0,178724000.0,-352020000.0,95593000.0,245894000.0,-187019000.0,-572651000.0,-158174000.0,5441000.0,44626000.0,-84376000.0,139407000.0,7613000.0
eps_diluted,0.0,-1.55,0.35,1.75,-3.01,0.7,1.55,-1.39,-6.67,-1.12,0.05,0.24,-0.49,0.74,0.04
long_term_debt,0.0,0.0,772799000.0,838357000.0,1337266000.0,1753555000.0,1343792000.0,1477550000.0,1528846000.0,745534000.0,1010749000.0,0.0,1008621000.0,933653000.0,1050654000.0
long_term_assets,0.0,0.0,1414464000.0,1585482000.0,1402716000.0,1710212000.0,1942735000.0,2342473000.0,2677020000.0,1278878000.0,790990000.0,0.0,856167000.0,481340000.0,511493000.0
depreication,0.0,0.0,0.0,0.0,117770000.0,98191000.0,108795000.0,138007000.0,185283000.0,127204000.0,80081000.0,0.0,48304000.0,11506000.0,34600000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651134000.0,456837000.0,401617000.0,274806000.0,283312000.0,475711000.0,497312000.0
