,2020,2021,2022
net_income,-3323081.0,-7923607.0,-6168931.0
eps_diluted,-1.02,-0.74,-0.42
cash_and_equiv,2333117.0,19629649.0,22062657.0
long_term_assets,454679.0,2145095.0,4373933.0
revenue,0.0,616511.0,227186.0
depreication,0.0,79646.0,160924.0
