,2019,2020,2021,2022
revenue,54184000.0,76657000.0,313837000.0,477706000.0
net_income,-119327000.0,-126609000.0,-1830047000.0,-2104929000.0
eps_diluted,-0.1,-0.1,-1.39,-1.25
cash_and_equiv,495287000.0,380801000.0,1550004000.0,1315792000.0
depreication,10755000.0,13864000.0,29076000.0,42552000.0
long_term_assets,0.0,248611000.0,347945000.0,1089242000.0
